"natc","codeTerme","codeTermePere","libAbr","libelle","Level"
1437,101437,101433,"C09BA05","Ramipril et diurétiques",5
1438,101438,101433,"C09BA06","Quinapril et diurétiques",5
1439,101439,101433,"C09BA07","Bénazépril et diurétiques",5
1440,101440,101433,"C09BA08","Cilazapril et diurétiques",5
1441,101441,101433,"C09BA09","Fosinopril et diurétiques",5
1442,101442,101433,"C09BA12","Délapril et diurétiques",5
1443,101443,101432,"C09BB","Inhibiteurs de l'enzyme de conversion (iec) et inhibiteurs",4
1444,101444,101443,"C09BB05","Ramipril et inhibiteurs calciques",5
1445,101445,101443,"C09BB10","Trandolapril et inhibiteurs calciques",5
1446,101446,101416,"C09C","Antagonistes de l'angiotensine ii",3
1447,101447,101446,"C09CA","Antagonistes de l'angiotensine ii non associes",4
1448,101448,101447,"C09CA01","Losartan",5
1449,101449,101447,"C09CA02","Eprosartan",5
1450,101450,101447,"C09CA03","Valsartan",5
1451,101451,101447,"C09CA04","Irbesartan",5
1452,101452,101447,"C09CA05","Tosartan",5
1453,101453,101447,"C09CA06","Candesartan",5
1454,101454,101416,"C09D","Antagonistes de l'angiotensine ii en association",3
1455,101455,101454,"C09DA","Antagonistes de l'angiotensine et diuretiques",4
1456,101456,101455,"C09DA01","Losartan et diurétiques",5
1458,101458,101416,"C09X","Autres medicaments agissant sur le systeme renine-",3
1459,101459,101458,"C09XA","Inhibiteurs de la renine",4
1460,101460,101459,"C09XA01","Rémikéren",5
1461,101461,100862,"C10","Hypolipidemiants",2
1462,101462,101461,"C10A","Hypocholesterolemiants et hypotriglyceridemiants",3
1463,101463,101462,"C10AA","Inhibiteurs de l'hmg-coa reductase",4
1464,101464,101463,"C10AA01","Simvastatine",5
1465,101465,101463,"C10AA02","Lovastatine",5
1466,101466,101463,"C10AA03","Pravastatine",5
1467,101467,101463,"C10AA04","Fluvastatine",5
1468,101468,101463,"C10AA05","Atorvastatine",5
1469,101469,101463,"C10AA06","Cerivastatine",5
1470,101470,101462,"C10AB","Fibrates",4
1471,101471,101470,"C10AB01","Clofibrate",5
1472,101472,101470,"C10AB02","Bézafibrate",5
1473,101473,101470,"C10AB03","Clofibrate aluminium",5
1474,101474,101470,"C10AB04","Gemfibrozil",5
1475,101475,101470,"C10AB05","Fénofibrate",5
1476,101476,101470,"C10AB06","Simfibrate",5
1477,101477,101470,"C10AB07","Ronifibrate",5
1478,101478,101470,"C10AB08","Ciprofibrate",5
1479,101479,101470,"C10AB09","Etofibrate",5
1480,101480,101470,"C10AB10","Clofibride",5
1481,101481,101462,"C10AC","Sequestrants d'acides biliaires",4
1482,101482,101481,"C10AC01","Colestyramine",5
1483,101483,101481,"C10AC02","Colestipol",5
1484,101484,101481,"C10AC03","Détaxtran",5
1485,101485,101462,"C10AD","Acide nicotinique et derives",4
1486,101486,101485,"C10AD01","Nicéritrol",5
1487,101487,101485,"C10AD02","Nicotinique acide",5
1488,101488,101485,"C10AD03","Nicofuranose",5
1489,101489,101485,"C10AD04","Aluminium nicotinate",5
1490,101490,101485,"C10AD05","Nicotinique alcool (pyridylcarbinol)",5
1491,101491,101485,"C10AD06","Acipimox",5
1492,101492,101462,"C10AX","Autres hypocholesterolemiants et hypotriglyceridemiants",4
1493,101493,101492,"C10AX01","Dextrothyroxine",5
1494,101494,101492,"C10AX02","Probucol",5
1495,101495,101492,"C10AX03","Tiadenol",5
1496,101496,101492,"C10AX04","Benfluorex (ancienne classification)",5
1497,101497,101492,"C10AX05","Méglutol",5
1498,101498,101492,"C10AX06","Triglycérides oméga 3",5
1499,101499,101492,"C10AX07","Magnesium pyridoxal 5-phosphate glutamate",5
1500,101500,0,"D","MEDICAMENTS DERMATOLOGIQUES",1
1501,101501,101500,"D01","Antifongiques a usage dermatologique",2
1502,101502,101501,"D01A","Antifongiques a usage topique",3
1503,101503,101502,"D01AA","Antibiotiques",4
1504,101504,101503,"D01AA01","Nystatine",5
1505,101505,101503,"D01AA02","Natamycine",5
1506,101506,101503,"D01AA03","Hachimycine",5
1507,101507,101503,"D01AA04","Pécilocine",5
1508,101508,101503,"D01AA06","Mepartricine",5
1509,101509,101503,"D01AA07","Pyrrolnitrine",5
1510,101510,101503,"D01AA08","Griséofulvine",5
1511,101511,101503,"D01AA20","Associations",5
1512,101512,101502,"D01AC","Derives de l'imidazole",4
1513,101513,101512,"D01AC01","Clotrimazole",5
1514,101514,101512,"D01AC02","Miconazole",5
1515,101515,101512,"D01AC03","Econazole",5
1516,101516,101512,"D01AC04","Clomidazole",5
1517,101517,101512,"D01AC05","Isoconazole",5
1518,101518,101512,"D01AC06","Tiabendazole",5
1519,101519,101512,"D01AC07","Tioconazole",5
1520,101520,101512,"D01AC08","Kétoconazole",5
1521,101521,101512,"D01AC09","Sulconazole",5
1522,101522,101512,"D01AC10","Bifonazole",5
1523,101523,101512,"D01AC11","Oxiconazole",5
1524,101524,101512,"D01AC12","Fenticonazole",5
1525,101525,101512,"D01AC13","Omoconazole",5
1526,101526,101512,"D01AC20","Associations",5
1527,101527,101512,"D01AC60","Bifonazole en association",5
1528,101528,101502,"D01AE","Autres antifongiques a usage topique",4
1529,101529,101528,"D01AE01","Bromochlorosalicylanilide",5
1530,101530,101528,"D01AE02","Méthylrosaniline",5
1531,101531,101528,"D01AE03","Tribromométacrésol",5
1532,101532,101528,"D01AE04","Undécylénique acide",5
1533,101533,101528,"D01AE05","Polynoxyline",5
1534,101534,101528,"D01AE06","2-(4-chlorphénoxy)-éthanol",5
1535,101535,101528,"D01AE07","Chlorphénésine",5
1536,101536,101528,"D01AE08","Ticlatone",5
1537,101537,101528,"D01AE09","Sulbentine",5
1538,101538,101528,"D01AE10","Ethyl hydroxybenzoate",5
1539,101539,101528,"D01AE11","Haloprogine",5
1540,101540,101528,"D01AE12","Salicylique acide",5
1541,101541,101528,"D01AE13","Sélénium sulfite",5
1542,101542,101528,"D01AE14","Ciclopirox",5
1543,101543,101528,"D01AE15","Terbinafine",5
1544,101544,101528,"D01AE16","Amorolfine",5
1545,101545,101528,"D01AE17","Dimazole",5
1546,101546,101528,"D01AE18","Tolnaftate",5
1547,101547,101528,"D01AE19","Tociclate",5
1548,101548,101528,"D01AE20","Associations",5
1549,101549,101528,"D01AE21","Flucytosine",5
1550,101550,101528,"D01AE22","Naftifine",5
1551,101551,101501,"D01B","Antifongiques a usage systemique",3
1552,101552,101551,"D01BA","Antifongiques a usage systemique",4
1553,101553,101552,"D01BA01","Griséofulvine",5
1554,101554,101552,"D01BA02","Terbinafine",5
1555,101555,101500,"D02","Emollients et protecteurs",2
1556,101556,101555,"D02A","Emollients et protecteurs",3
1557,101557,101556,"D02AA","Medicaments a base de silicone",4
1558,101558,101556,"D02AB","Medicaments a base de zinc",4
1559,101559,101556,"D02AC","Paraffine et produits gras",4
1560,101560,101556,"D02AD","Emplatres liquides",4
1561,101561,101556,"D02AE","Medicaments a base d'uree",4
1562,101562,101561,"D02AE01","Urée",5
1563,101563,101561,"D02AE51","Uree en association",5
1564,101564,101556,"D02AF","Preparations a base d'acide salicylique",4
1565,101565,101556,"D02AX","Autres emollients et protecteurs",4
1566,101566,101555,"D02B","Protecteurs contre les rayonnements uv",3
1567,101567,101566,"D02BA","Protecteurs contre les rayonnements uv a usage topique",4
1568,101568,101567,"D02BA01","Aminobenzoïque acide",5
1569,101569,101567,"D02BA02","Octyl méthoxycinnamate",5
1570,101570,101566,"D02BB","Protecteurs contre les rayonnements uv a usage systemique",4
1571,101571,101570,"D02BB01","Bétacarotène",5
1572,101572,101500,"D03","Preparations pour le traitement des plaies et ulceres",2
1573,101573,101572,"D03A","Cicatrisants",3
1574,101574,101573,"D03AA","Preparations a base d'huile de foie de morue",4
1575,101575,101573,"D03AX","Autres cicatrisants",4
1576,101576,101575,"D03AX01","Cadexomère iodure",5
1577,101577,101575,"D03AX02","Dextranomère",5
1578,101578,101575,"D03AX03","Dexpanthenol",5
1579,101579,101575,"D03AX04","Calcium pantothénate",5
1580,101580,101575,"D03AX05","Hyaluronique acide",5
1581,101581,101572,"D03B","Enzymes",3
1582,101582,101581,"D03BA","Enzymes proteolytiques",4
1583,101583,101582,"D03BA01","Trypsine",5
1584,101584,101582,"D03BA02","Clostridiopeptidase",5
1585,101585,101582,"D03BA52","Clostridiopeptidase en association",5
1586,101586,101500,"D04","Antiprurigineux, incluant antihistaminiques, anesthesiques, etc",2
1587,101587,101586,"D04A","Antiprurigineux, incluant antihistaminiques, anesthesiques, etc.",3
1588,101588,101587,"D04AA","Antihistaminiques a usage topique",4
1589,101589,101588,"D04AA01","Thonzylamine",5
1590,101590,101588,"D04AA02","Mépyramine",5
1591,101591,101588,"D04AA03","Thénalidine",5
1592,101592,101588,"D04AA04","Tripélennamine",5
1593,101593,101588,"D04AA09","Chloropyramine",5
1594,101594,101588,"D04AA10","Prométhazine",5
1595,101595,101588,"D04AA12","Tolpropamine",5
1596,101596,101588,"D04AA13","Dimétindène",5
1597,101597,101588,"D04AA14","Clémastine",5
1598,101598,101588,"D04AA15","Bamipine",5
1599,101599,101588,"D04AA22","Isothipendyl",5
1600,101600,101588,"D04AA32","Diphenydramine",5
1601,101601,101588,"D04AA33","Diphenydramine méthylbromide",5
1602,101602,101588,"D04AA34","Chlorphénoxamine",5
1603,101603,101587,"D04AB","Anesthesiques a usage topique",4
1604,101604,101603,"D04AB01","Lidocaïne",5
1605,101605,101603,"D04AB02","Cinchocaïne",5
1606,101606,101603,"D04AB03","Oxybuprocaïne",5
1607,101607,101603,"D04AB04","Benzocaine",5
1608,101608,101603,"D04AB05","Quinisocaïne",5
1609,101609,101603,"D04AB06","Tétracaïne",5
1610,101610,101587,"D04AX","Autres antiprurigineux",4
1611,101611,101500,"D05","Medicaments contre le psoriasis",2
1612,101612,101611,"D05A","Medicaments contre le psoriasis a usage topique",3
1613,101613,101612,"D05AA","Goudrons",4
1614,101614,101612,"D05AC","Derives anthraceniques",4
1615,101615,101614,"D05AC01","Dithranol",5
1616,101616,101614,"D05AC51","Dithranol en association",5
1617,101617,101612,"D05AD","Psoralenes a usage topique",4
1618,101618,101617,"D05AD01","Trioxysalène",5
1619,101619,101617,"D05AD02","Méthoxsalène",5
1620,101620,101612,"D05AX","Autres medicaments contre le psoriasis a usage topique",4
1621,101621,101620,"D05AX01","Fumarique acide",5
1622,101622,101620,"D05AX02","Calcipotriol",5
1623,101623,101620,"D05AX03","Calcitriol",5
1624,101624,101620,"D05AX04","Tacalcitol",5
1625,101625,101620,"D05AX05","Tazarotene",5
1626,101626,101611,"D05B","Medicaments contre le psoriasis a usage systemique",3
1627,101627,101626,"D05BA","Psoralenes a usage systemique",4
1628,101628,101627,"D05BA01","Trioxysalène",5
1629,101629,101627,"D05BA02","Méthoxsalène",5
1630,101630,101627,"D05BA03","5-méthoxypsoralène",5
1631,101631,101626,"D05BB","Retinoides pour le traitement du psoriasis",4
1632,101632,101631,"D05BB01","Etrétinate",5
1633,101633,101631,"D05BB02","Acitrétine",5
1634,101634,101626,"D05BX","Autres medicaments contre le psoriasis a usage systemique",4
1635,101635,101634,"D05BX51","Derives de l'acide fumarique en association",5
1636,101636,101500,"D06","Antibiotiques et chimiotherapie a usage dermatologique",2
1637,101637,101636,"D06A","Antibiotiques a usage topique",3
1638,101638,101637,"D06AA","Tetracycline et derives",4
1639,101639,101638,"D06AA01","Déméclocycline",5
1640,101640,101638,"D06AA02","Chlortétracycline",5
1641,101641,101638,"D06AA03","Oxytétracycline",5
1642,101642,101638,"D06AA04","Tetracycline",5
1643,101643,101637,"D06AX","Autres antibiotiques a usage topique",4
1644,101644,101643,"D06AX01","Fusidique acide",5
1645,101645,101643,"D06AX02","Chloramphénicol",5
1646,101646,101643,"D06AX04","Neomycine",5
1647,101647,101643,"D06AX05","Bacitracine",5
1648,101648,101643,"D06AX07","Gentamicine",5
1649,101649,101643,"D06AX08","Tyrothricine",5
1650,101650,101643,"D06AX09","Mupirocine",5
1651,101651,101643,"D06AX10","Virginiamycine",5
1652,101652,101643,"D06AX11","Rifamycine",5
1653,101653,101643,"D06AX12","Amikacine",5
1654,101654,101636,"D06B","Chimiotherapie a usage topique",3
1655,101655,101654,"D06BA","Sulfamides",4
1656,101656,101655,"D06BA01","Sulfadiazine argentique",5
1657,101657,101655,"D06BA02","Sulfathiazole",5
1658,101658,101655,"D06BA03","Mafénide",5
1659,101659,101655,"D06BA04","Sulfaméthizole",5
1660,101660,101655,"D06BA51","Sulfadiazine argentique en association",5
1661,101661,101654,"D06BB","Antiviraux",4
1662,101662,101661,"D06BB01","Idoxuridine",5
1663,101663,101661,"D06BB02","Tromantadine",5
1664,101664,101661,"D06BB03","Aciclovir",5
1665,101665,101661,"D06BB04","Podophyllotoxine",5
1666,101666,101661,"D06BB05","Inosine",5
1667,101667,101661,"D06BB06","Penciclovir",5
1668,101668,101661,"D06BB07","Lysozyme",5
1669,101669,101661,"D06BB08","Ibacitabine",5
1670,101670,101661,"D06BB09","Edoxudine",5
1671,101671,101661,"D06BB10","Imiquimod",5
1672,101672,101654,"D06BX","Autres chimiotherapies",4
1673,101673,101672,"D06BX01","Métronidazole",5
1674,101674,101636,"D06C","Antibiotiques et chimiotherapie en association",3
1675,101675,101500,"D07","Corticoides, preparations dermatologiques",2
1676,101676,101675,"D07A","Corticoides non associes",3
1677,101677,101676,"D07AA","Corticoides d'activite faible (groupe i)",4
1678,101678,101677,"D07AA01","Méthylprednisolone",5
1679,101679,101677,"D07AA02","Hydrocortisone",5
1680,101680,101677,"D07AA03","Prednisolone",5
1681,101681,101676,"D07AB","Corticoides d'activite moderee (groupe ii)",4
1682,101682,101681,"D07AB01","Clobétasone",5
1683,101683,101681,"D07AB02","Hydrocortisone butyrate",5
1684,101684,101681,"D07AB03","Flumétasone",5
1685,101685,101681,"D07AB04","Fluocortine",5
1686,101686,101681,"D07AB05","Flupérolone",5
1687,101687,101681,"D07AB06","Fluorométholone",5
1688,101688,101681,"D07AB07","Fluprednidène",5
1689,101689,101681,"D07AB08","Désonide",5
1690,101690,101681,"D07AB09","Triamcinolone",5
1691,101691,101681,"D07AB10","Alclométasone",5
1692,101692,101681,"D07AB11","Hydrocortisone butéprate",5
1693,101693,101681,"D07AB19","Dexaméthasone",5
1694,101694,101681,"D07AB21","Clocortolone",5
1695,101695,101681,"D07AB30","Associations de corticoïdes",5
1696,101696,101676,"D07AC","Corticoides d'activite forte (groupe iii)",4
1697,101697,101696,"D07AC01","Betamethasone",5
1698,101698,101696,"D07AC02","Fluclorolone",5
1699,101699,101696,"D07AC03","Désoximétasone",5
1700,101700,101696,"D07AC04","Fluocinolone acétonide",5
1701,101701,101696,"D07AC05","Fluocortolone",5
1702,101702,101696,"D07AC06","Diflucortolone",5
1703,101703,101696,"D07AC07","Fludroxycortide",5
1704,101704,101696,"D07AC08","Fluocinonide",5
1705,101705,101696,"D07AC09","Budésonide",5
1706,101706,101696,"D07AC10","Diflorasone",5
1707,101707,101696,"D07AC11","Amcinonide",5
1708,101708,101696,"D07AC12","Halométasone",5
1709,101709,101696,"D07AC13","Mometasone",5
1710,101710,101696,"D07AC14","Méthylprednisolone acéponate",5
1711,101711,101696,"D07AC15","Béclométasone",5
1712,101712,101696,"D07AC16","Hydrocortisone acéponate",5
1713,101713,101696,"D07AC17","Fluticasone",5
1714,101714,101696,"D07AC18","Prednicarbate",5
1715,101715,101696,"D07AC19","Difluprednate",5
1716,101716,101696,"D07AC21","Ulobétasol",5
1717,101717,101676,"D07AD","Costicosteroides d'activite tres forte (groupe iv)",4
1718,101718,101717,"D07AD01","Clobetasol",5
1719,101719,101717,"D07AD02","Halcinonide",5
1720,101720,101675,"D07B","Corticoides, associations avec des antiseptiques",3
1721,101721,101720,"D07BA","Corticoides d'activite faible et antiseptiques",4
1722,101722,101721,"D07BA01","Prednisolone et antiseptiques",5
1723,101723,101721,"D07BA04","Hydrocortisone et antiseptiques",5
1724,101724,101720,"D07BB","Corticoides d'activite moderee et antiseptiques",4
1725,101725,101724,"D07BB01","Flumétasone et antiseptiques",5
1726,101726,101724,"D07BB02","Désonide et antiseptiques",5
1727,101727,101724,"D07BB03","Triamcinolone et antiseptiques",5
1728,101728,101724,"D07BB04","Hydrocortisone butyrate et antiseptiques",5
1729,101729,101720,"D07BC","Corticoides d'activite forte et antiseptiques",4
1730,101730,101729,"D07BC01","Bétaméthasone et antiseptiques",5
1731,101731,101729,"D07BC02","Fluocinolone acétonide et antiseptiques",5
1732,101732,101729,"D07BC03","Fluocortolone et antiseptiques",5
1733,101733,101729,"D07BC04","Diflucortolone et antiseptiques",5
1734,101734,101720,"D07BD","Corticoides d'activite tres forte et antiseptiques",4
1735,101735,101675,"D07C","Corticoides, associations avec des antibiotiques",3
1736,101736,101735,"D07CA","Corticoides d'activite faible et antibiotiques",4
1737,101737,101736,"D07CA01","Hydrocortisone et antibiotiques",5
1738,101738,101736,"D07CA02","Méthylprednisolone et antibiotiques",5
1739,101739,101736,"D07CA03","Prednisolone et antibiotiques",5
1740,101740,101735,"D07CB","Corticoides d'activite moderee et antibiotiques",4
1741,101741,101740,"D07CB01","Triamcinolone et antibiotiques",5
1742,101742,101740,"D07CB02","Fluprednidène et antibiotiques",5
1743,101743,101740,"D07CB03","Fluorométholone et antibiotiques",5
1744,101744,101740,"D07CB04","Dexaméthasone et antibiotiques",5
1745,101745,101740,"D07CB05","Flumétasone et antibiotiques",5
1746,101746,101735,"D07CC","Corticoides d'activite forte et antibiotiques",4
1747,101747,101746,"D07CC01","Bétaméthasone et antibiotiques",5
1748,101748,101746,"D07CC02","Fluocinolone acétonide et antibiotiques",5
1749,101749,101746,"D07CC03","Fludroxycortide et antibiotiques",5
1750,101750,101746,"D07CC04","Béclométasone et antibiotiques",5
1751,101751,101746,"D07CC05","Fluocinonide et antibiotiques",5
1752,101752,101735,"D07CD","Corticoides d'activite tres forte et antibiotiques",4
1753,101753,101675,"D07X","Corticoides, autres associations",3
1754,101754,101753,"D07XA","Corticoides d'activite faible, autres associations",4
1755,101755,101754,"D07XA01","Hydrocortisone",5
1756,101756,101754,"D07XA02","Prednisolone",5
1757,101757,101753,"D07XB","Corticoides d'activite moderee, autres associations",4
1758,101758,101757,"D07XB01","Flumétasone",5
1759,101759,101757,"D07XB02","Triamcinolone",5
1760,101760,101757,"D07XB03","Fluprednidène",5
1761,101761,101757,"D07XB04","Fluorométholone",5
1762,101762,101757,"D07XB05","Dexaméthasone",5
1763,101763,101757,"D07XB30","Associations de corticoïdes",5
1764,101764,101753,"D07XC","Corticoides d'activite forte, autres associations",4
